time,current,initsoc
103,20,
103.5,20,
104,20,
104.5,20,
105,20,
105.5,20,
106,20,
106.5,20,
107,20,
107.5,20,
108,20,
108.5,20,
109,20,
109.5,20,
110,20,
110.5,20,
111,20,
111.5,20,
112,20,
112.5,20,
113,20,
113.5,20,
114,20,
114.5,20,
115,20,
115.5,20,
116,20,
116.5,20,
117,20,
117.5,20,
118,20,
118.5,20,
119,20,
119.5,20,
120,20,
120.5,20,
121,20,
121.5,20,
122,20,
122.5,20,
123,20,
123.5,20,
124,20,
124.5,20,
125,20,
125.5,20,
126,20,
126.5,20,
127,20,
127.5,20,
128,20,
128.5,20,
129,20,
129.5,20,
130,20,
130.5,20,
131,20,
131.5,20,
132,20,
132.5,20,
133,20,
133.5,20,
134,20,
134.5,20,
135,20,
135.5,20,
136,20,
136.5,20,
137,20,
137.5,20,
138,20,
138.5,20,
139,20,
139.5,20,
140,20,
140.5,20,
141,0,
141.5,0,
142,0,
142.5,0,
143,0,
143.5,0,
144,0,
144.5,0,
145,0,
145.5,0,
146,0,
146.5,0,
147,0,
147.5,0,
148,0,
148.5,0,
149,0,
149.5,0,
150,0,
150.5,0,
151,0,
151.5,20,
152,20,
152.5,20,
153,20,
153.5,20,
154,20,
154.5,20,
155,20,
155.5,20,
156,20,
156.5,20,
157,20,
157.5,20,
158,20,
158.5,20,
159,20,
159.5,20,
160,20,
160.5,20,
161,20,
161.5,20,
162,20,
162.5,20,
163,20,
163.5,20,
164,20,
164.5,20,
165,20,
165.5,20,
166,20,
166.5,20,
167,20,
167.5,20,
168,20,
168.5,20,
169,20,
169.5,20,
170,20,
170.5,20,
171,20,
171.5,20,
172,20,
172.5,20,
173,20,
173.5,20,
174,20,
174.5,20,
175,20,
175.5,20,
176,20,
176.5,20,
177,20,
177.5,20,
178,20,
178.5,20,
179,20,
179.5,20,
180,20,
180.5,20,
181,20,
181.5,20,
182,20,
182.5,20,
183,20,
183.5,20,
184,20,
184.5,20,
185,20,
185.5,20,
186,20,
186.5,20,
187,20,
187.5,20,
188,20,
188.5,20,
189,20,
189.5,20,
190,20,
190.5,20,
191,20,
191.5,20,
192,20,
192.5,20,
193,20,
193.5,20,
194,20,
194.5,20,
195,20,
195.5,20,
196,20,
196.5,20,
197,20,
197.5,20,
198,20,
198.5,20,
199,20,
199.5,20,
200,20,
200.5,20,
201,20,
201.5,20,
202,20,
202.5,20,
203,20,
203.5,20,
204,20,
204.5,20,
205,20,
205.5,20,
206,20,
206.5,20,
207,20,
207.5,20,
208,20,
208.5,20,
209,20,
209.5,20,
210,20,
210.5,20,
211,20,
211.5,0,
212,0,
212.5,0,
213,0,
213.5,0,
214,0,
214.5,0,
215,0,
215.5,0,
216,0,
216.5,0,
217,0,
217.5,0,
218,0,
218.5,0,
219,0,
219.5,0,
220,0,
220.5,0,
221,0,
221.5,0,
222,20,
222.5,20,
223,20,
223.5,20,
224,20,
224.5,20,
225,20,
225.5,20,
226,20,
226.5,20,
227,20,
227.5,20,
228,20,
228.5,20,
229,20,
229.5,20,
230,20,
230.5,20,
231,20,
231.5,20,
232,20,
232.5,20,
233,20,
233.5,20,
234,20,
234.5,20,
235,20,
235.5,20,
236,20,
236.5,20,
237,20,
237.5,20,
238,20,
238.5,20,
239,20,
239.5,20,
240,20,
240.5,20,
241,20,
241.5,20,
242,20,
242.5,20,
243,20,
243.5,20,
244,20,
244.5,20,
245,20,
245.5,20,
246,20,
246.5,20,
247,20,
247.5,20,
248,20,
248.5,20,
249,20,
249.5,20,
250,20,
250.5,20,
251,20,
251.5,20,
252,20,
252.5,20,
253,20,
253.5,20,
254,20,
254.5,20,
255,20,
255.5,20,
256,20,
256.5,20,
257,20,
257.5,20,
258,20,
258.5,20,
259,20,
259.5,20,
260,20,
260.5,20,
261,20,
261.5,20,
262,20,
262.5,20,
263,20,
263.5,20,
264,20,
264.5,20,
265,20,
265.5,20,
266,20,
266.5,20,
267,20,
267.5,20,
268,20,
268.5,20,
269,20,
269.5,20,
270,20,
270.5,20,
271,20,
271.5,20,
272,20,
272.5,20,
273,20,
273.5,20,
274,20,
274.5,20,
275,20,
275.5,20,
276,20,
276.5,20,
277,20,
277.5,20,
278,20,
278.5,20,
279,20,
279.5,20,
280,20,
280.5,20,
281,20,
281.5,20,
282,0,
282.5,0,
283,0,
283.5,0,
284,0,
284.5,0,
285,0,
285.5,0,
286,0,
286.5,0,
287,0,
287.5,0,
288,0,
288.5,0,
289,0,
289.5,0,
290,0,
290.5,0,
291,0,
291.5,0,
292,0,
292.5,20,
293,20,
293.5,20,
294,20,
294.5,20,
295,20,
295.5,20,
296,20,
296.5,20,
297,20,
297.5,20,
298,20,
298.5,20,
299,20,
299.5,20,
300,20,
300.5,20,
301,20,
301.5,20,
302,20,
302.5,20,
303,20,
303.5,20,
304,20,
304.5,20,
305,20,
305.5,20,
306,20,
306.5,20,
307,20,
307.5,20,
308,20,
308.5,20,
309,20,
309.5,20,
310,20,
310.5,20,
311,20,
311.5,20,
312,20,
312.5,20,
313,20,
313.5,20,
314,20,
314.5,20,
315,20,
315.5,20,
316,20,
316.5,20,
317,20,
317.5,20,
318,20,
318.5,20,
319,20,
319.5,20,
320,20,
320.5,20,
321,20,
321.5,20,
322,20,
322.5,20,
323,20,
323.5,20,
324,20,
324.5,20,
325,20,
325.5,20,
326,20,
326.5,20,
327,20,
327.5,20,
328,20,
328.5,20,
329,20,
329.5,20,
330,20,
330.5,20,
331,20,
331.5,20,
332,20,
332.5,20,
333,20,
333.5,20,
334,20,
334.5,20,
335,20,
335.5,20,
336,20,
336.5,20,
337,20,
337.5,20,
338,20,
338.5,20,
339,20,
339.5,20,
340,20,
340.5,20,
341,20,
341.5,20,
342,20,
342.5,20,
343,20,
343.5,20,
344,20,
344.5,20,
345,20,
345.5,20,
346,20,
346.5,20,
347,20,
347.5,20,
348,20,
348.5,20,
349,20,
349.5,20,
350,20,
350.5,20,
351,20,
351.5,20,
352,20,
352.5,0,
353,0,
353.5,0,
354,0,
354.5,0,
355,0,
355.5,0,
356,0,
356.5,0,
357,0,
357.5,0,
358,0,
358.5,0,
359,0,
359.5,0,
360,0,
360.5,0,
361,0,
361.5,0,
362,0,
362.5,0,
363,20,
363.5,20,
364,20,
364.5,20,
365,20,
365.5,20,
366,20,
366.5,20,
367,20,
367.5,20,
368,20,
368.5,20,
369,20,
369.5,20,
370,20,
370.5,20,
371,20,
371.5,20,
372,20,
372.5,20,
373,20,
373.5,20,
374,20,
374.5,20,
375,20,
375.5,20,
376,20,
376.5,20,
377,20,
377.5,20,
378,20,
378.5,20,
379,20,
379.5,20,
380,20,
380.5,20,
381,20,
381.5,20,
382,20,
382.5,20,
383,20,
383.5,20,
384,20,
384.5,20,
385,20,
385.5,20,
386,20,
386.5,20,
387,20,
387.5,20,
388,20,
388.5,20,
389,20,
389.5,20,
390,20,
390.5,20,
391,20,
391.5,20,
392,20,
392.5,20,
393,20,
393.5,20,
394,20,
394.5,20,
395,20,
395.5,20,
396,20,
396.5,20,
397,20,
397.5,20,
398,20,
398.5,20,
399,20,
399.5,20,
400,20,
400.5,20,
401,20,
401.5,20,
402,20,
402.5,20,
403,20,
403.5,20,
404,20,
404.5,20,
405,20,
405.5,20,
406,20,
406.5,20,
407,20,
407.5,20,
408,20,
408.5,20,
409,20,
409.5,20,
410,20,
410.5,20,
411,20,
411.5,20,
412,20,
412.5,20,
413,20,
413.5,20,
414,20,
414.5,20,
415,20,
415.5,20,
416,20,
416.5,20,
417,20,
417.5,20,
418,20,
418.5,20,
419,20,
419.5,20,
420,20,
420.5,20,
421,20,
421.5,20,
422,20,
422.5,20,
423,0,
423.5,0,
424,0,
424.5,0,
425,0,
425.5,0,
426,0,
426.5,0,
427,0,
427.5,0,
428,0,
428.5,0,
429,0,
429.5,0,
430,0,
430.5,0,
431,0,
431.5,0,
432,0,
432.5,0,
433,0,
433.5,20,
434,20,
434.5,20,
435,20,
435.5,20,
436,20,
436.5,20,
437,20,
437.5,20,
438,20,
438.5,20,
439,20,
439.5,20,
440,20,
440.5,20,
441,20,
441.5,20,
442,20,
442.5,20,
443,20,
443.5,20,
444,20,
444.5,20,
445,20,
445.5,20,
446,20,
446.5,20,
447,20,
447.5,20,
448,20,
448.5,20,
449,20,
449.5,20,
450,20,
450.5,20,
451,20,
451.5,20,
452,20,
452.5,20,
453,20,
453.5,20,
454,20,
454.5,20,
455,20,
455.5,20,
456,20,
456.5,20,
457,20,
457.5,20,
458,20,
458.5,20,
459,20,
459.5,20,
460,20,
460.5,20,
461,20,
461.5,20,
462,20,
462.5,20,
463,20,
463.5,20,
464,20,
464.5,20,
465,20,
465.5,20,
466,20,
466.5,20,
467,20,
467.5,20,
468,20,
468.5,20,
469,20,
469.5,20,
470,20,
470.5,20,
471,20,
471.5,20,
472,20,
472.5,20,
473,20,
473.5,20,
474,20,
474.5,20,
475,20,
475.5,20,
476,20,
476.5,20,
477,20,
477.5,20,
478,20,
478.5,20,
479,20,
479.5,20,
480,20,
480.5,20,
481,20,
481.5,20,
482,20,
482.5,20,
483,20,
483.5,20,
484,20,
484.5,20,
485,20,
485.5,20,
486,20,
486.5,20,
487,20,
487.5,20,
488,20,
488.5,20,
489,20,
489.5,20,
490,20,
490.5,20,
491,20,
491.5,20,
492,20,
492.5,20,
493,20,
493.5,0,
494,0,
494.5,0,
495,0,
495.5,0,
496,0,
496.5,0,
497,0,
497.5,0,
498,0,
498.5,0,
499,0,
499.5,0,
500,0,
500.5,0,
501,0,
501.5,0,
502,0,
502.5,0,
503,0,
503.5,0,
504,20,
504.5,20,
505,20,
505.5,20,
506,20,
506.5,20,
507,20,
507.5,20,
508,20,
508.5,20,
509,20,
509.5,20,
510,20,
510.5,20,
511,20,
511.5,20,
512,20,
512.5,20,
513,20,
513.5,20,
514,20,
514.5,20,
515,20,
515.5,20,
516,20,
516.5,20,
517,20,
517.5,20,
518,20,
518.5,20,
519,20,
519.5,20,
520,20,
520.5,20,
521,20,
521.5,20,
522,20,
522.5,20,
523,20,
523.5,20,
524,20,
524.5,20,
525,20,
525.5,20,
526,20,
526.5,20,
527,20,
527.5,20,
528,20,
528.5,20,
529,20,
529.5,20,
530,20,
530.5,20,
531,20,
531.5,20,
532,20,
532.5,20,
533,20,
533.5,20,
534,20,
534.5,20,
535,20,
535.5,20,
536,20,
536.5,20,
537,20,
537.5,20,
538,20,
538.5,20,
539,20,
539.5,20,
540,20,
540.5,20,
541,20,
541.5,20,
542,20,
542.5,20,
543,20,
543.5,20,
544,20,
544.5,20,
545,20,
545.5,20,
546,20,
546.5,20,
547,20,
547.5,20,
548,20,
548.5,20,
549,20,
549.5,20,
550,20,
550.5,20,
551,20,
551.5,20,
552,20,
552.5,20,
553,20,
553.5,20,
554,20,
554.5,20,
555,20,
555.5,20,
556,20,
556.5,20,
557,20,
557.5,20,
558,20,
558.5,20,
559,20,
559.5,20,
560,20,
560.5,20,
561,20,
561.5,20,
562,20,
562.5,20,
563,20,
563.5,20,
564,0,
564.5,0,
565,0,
565.5,0,
566,0,
566.5,0,
567,0,
567.5,0,
568,0,
568.5,0,
569,0,
569.5,0,
570,0,
570.5,0,
571,0,
571.5,0,
572,0,
572.5,0,
573,0,
573.5,0,
574,0,
574.5,0,
575,0,
575.5,0,
576,0,
576.5,0,
577,0,
577.5,0,
578,0,
578.5,0,
579,0,
579.5,0,
580,0,
580.5,0,
581,0,
581.5,0,
582,0,
582.5,0,
583,0,
583.5,0,
584,0,
584.5,0,
585,0,
585.5,0,
586,0,
586.5,0,
587,0,
587.5,0,
588,0,
588.5,0,
589,0,
589.5,0,
590,0,
590.5,0,
591,0,
591.5,0,
592,0,
592.5,0,
593,0,
593.5,0,
594,0,
594.5,0,
595,0,
595.5,0,
596,0,
596.5,0,
597,0,
597.5,0,
598,0,
598.5,0,
599,0,
599.5,0,
600,0,
